fold,replicate,epoch,rmse_typ,omega_1,omega_2,rho,sigma,LL
1,3,1525,0.060606606,0.1761698,0.12513979,0.31942454,0.026615998,-316.06512
1,3,1550,0.061215524,0.18117891,0.11851286,0.34897527,0.025912317,-308.88428
1,3,1575,0.06047759,0.17781419,0.1216974,0.3812793,0.027673956,-309.4499
1,3,1600,0.06129464,0.17660001,0.116743736,0.33608526,0.027664911,-309.5531
1,3,1625,0.060381185,0.17639756,0.12341323,0.39539096,0.026259342,-314.08295
1,3,1650,0.06178305,0.18902309,0.12067431,0.33822662,0.026250632,-308.83328
1,3,1675,0.061177224,0.17795168,0.10866794,0.42850563,0.03034513,-313.82452
1,3,1700,0.061061904,0.18245451,0.119985506,0.34199467,0.026431184,-310.02527
1,3,1725,0.0610072,0.16574137,0.12241816,0.36660102,0.029237205,-311.03036
1,3,1750,0.06259946,0.17966546,0.12371306,0.35995182,0.026090838,-316.13107
1,3,1775,0.06298417,0.16842633,0.11632901,0.42726123,0.030695016,-312.81262
1,3,1800,0.060781047,0.17801364,0.12725003,0.2929958,0.025317168,-319.18607
1,3,1825,0.06008441,0.18413967,0.12667255,0.35440174,0.02555936,-316.83643
1,3,1850,0.062139735,0.17242269,0.12010603,0.4115885,0.029484931,-310.02872
1,3,1875,0.060969178,0.17606604,0.11775379,0.40135044,0.026796946,-316.64438
1,3,1900,0.060442172,0.16654523,0.12972227,0.32230943,0.026079107,-318.06876
1,3,1925,0.06055323,0.18235727,0.11171135,0.30864382,0.02657537,-314.7882
1,3,1950,0.061592154,0.17336103,0.123677984,0.38610724,0.029563982,-309.21335
1,3,1975,0.061261408,0.1799941,0.13333876,0.34920952,0.025372608,-314.65637
1,3,2000,0.060003437,0.17113364,0.115158476,0.43192145,0.031198235,-303.23837
1,4,0,0.32706192,0.14102899,0.11952356,-0.063331105,0.08973586,1740.5931
1,4,25,0.13006014,0.33422822,0.29996783,0.29727054,0.19578534,-57.256577
